LR,LR_rf,rf,svm,,,,,,,W_seed,L_seed
0.941933443,0.936035687,0.699141215,0.586883619,0.790998491,1,1,1,1,,9,3
0.995307985,0.995158418,0.834631135,0.877871176,0.925742178,1,1,1,1,,9,4
0.914636397,0.906224275,0.751357,0.16687107,0.684772186,1,1,1,0,,9,5
0.97114161,0.952888019,0.733835637,0.782434632,0.860074975,1,1,1,1,,9,6
0.704958903,0.670038045,0.478414003,0.279729062,0.533285004,1,1,0,0,,9,7
0.646734246,0.558351999,0.312159257,0.106816328,0.406015458,1,1,0,0,,9,8
0.762572642,0.728119127,0.605072166,0.831633253,0.731849297,1,1,1,1,,9,9
0.604541709,0.644940805,0.597425556,0.514236254,0.590286081,1,1,1,1,,9,10
0.558184092,0.571362591,0.766317289,0.268913467,0.54119436,1,1,1,0,,9,11
0.32519948,0.291662885,0.617823666,0.079792267,0.328619575,0,0,1,0,,9,12
0.372844891,0.43834554,0.716380484,0.191684433,0.429813837,0,0,1,0,,9,13
0.388833277,0.432734051,0.736543191,0.167005841,0.43127909,0,0,1,0,,9,14
0.71223945,0.776673281,0.832010348,0.569226876,0.722537489,1,1,1,1,,9,15
0.877140635,0.910806828,0.784431921,0.75064315,0.830755634,1,1,1,1,,9,16
0.798458301,0.820387967,0.49123872,0.194049112,0.576033525,1,1,0,0,,9,16
0.952841618,0.955641066,0.828151702,0.708068355,0.861175685,1,1,1,1,,10,1
0.95140958,0.947023175,0.740800981,0.71717707,0.839102701,1,1,1,1,,10,2
0.60227005,0.553789025,0.542253228,0.142513143,0.460206361,1,1,1,0,,10,3
0.950478682,0.936752164,0.765803088,0.794879917,0.861978463,1,1,1,1,,10,4
0.895333308,0.850397766,0.841220454,0.760264566,0.836804023,1,1,1,1,,10,5
0.473181107,0.489748045,0.462970285,0.027652483,0.36338798,0,0,0,0,,10,6
0.500502659,0.45394379,0.473544931,0.266914201,0.423726395,1,0,0,0,,10,7
0.56250374,0.55287457,0.444241344,0.105625245,0.416311225,1,1,0,0,,10,8
0.080470693,0.065324842,0.266921088,0.126542471,0.134814773,0,0,0,0,,10,9
0.161734165,0.171887658,0.308015759,0.124422152,0.191514934,0,0,0,0,,10,10
0.553217083,0.636020754,0.580937629,0.709144468,0.619829983,1,1,1,1,,10,11
0.398541963,0.431390605,0.373589957,0.554867366,0.439597473,0,0,0,1,,10,11
0.46475567,0.481761825,0.448487845,0.713279284,0.527071156,0,0,0,1,,10,12
0.744550811,0.765825118,0.635808137,0.945932433,0.773029125,1,1,1,1,,10,13
0.69373893,0.752582656,0.599922014,0.922608755,0.742213089,1,1,1,1,,10,14
0.942375919,0.949602266,0.931648244,0.994790866,0.954604324,1,1,1,1,,10,15
0.92409918,0.936105077,0.92871868,0.996270996,0.946298483,1,1,1,1,,10,16
0.934179444,0.938767476,0.942149887,0.992504295,0.951900275,1,1,1,1,,10,16
0.937018685,0.94061267,0.903536168,0.769693357,0.88771522,1,1,1,1,,10,1
0.990405971,0.990360614,0.951442998,0.977574505,0.977446022,1,1,1,1,,10,2
0.991657121,0.986270679,0.865184149,0.939669893,0.94569546,1,1,1,1,,10,3
0.818091881,0.773623479,0.54797869,0.367610633,0.626826171,1,1,1,0,,10,4
0.509475856,0.480918046,0.637713758,0.70126741,0.582343768,1,0,1,1,,10,5
0.601181946,0.58825126,0.563215744,0.359952707,0.528150414,1,1,1,0,,10,6
0.618967702,0.591076143,0.595874468,0.238401511,0.511079956,1,1,1,0,,10,7
0.30098005,0.286302803,0.433290604,0.60511554,0.406422249,0,0,0,1,,10,8
0.265364444,0.271684293,0.423731663,0.306116377,0.316724194,0,0,0,0,,10,9
0.778487066,0.78643569,0.586935497,0.887692708,0.75988774,1,1,1,1,,10,11
0.222483317,0.243213081,0.188713654,0.273816847,0.232056725,0,0,0,0,,10,11
0.418712971,0.419908495,0.473562937,0.597491808,0.477419053,0,0,0,1,,10,12
0.707280912,0.674266697,0.641842901,0.872535882,0.723981598,1,1,1,1,,10,13
0.694664479,0.726137939,0.531378911,0.963786577,0.728991976,1,1,1,1,,10,14
0.890835898,0.892875308,0.8837599,0.986941164,0.913603067,1,1,1,1,,10,15
0.496553977,0.547001411,0.573473659,0.682188282,0.574804332,0,1,1,1,,10,16
0.940440223,0.942618867,0.644419935,0.357121488,0.721150128,1,1,1,0,,10,1
0.942517448,0.932525672,0.686833385,0.724002303,0.821469702,1,1,1,1,,10,2
0.910546084,0.852322345,0.838281241,0.856649241,0.864449728,1,1,1,1,,10,3
0.918091181,0.907626675,0.663718779,0.514598433,0.751008767,1,1,1,1,,10,4
0.881191762,0.85099917,0.842779417,0.521855395,0.774206436,1,1,1,1,,10,5
0.633355967,0.633211142,0.679281751,0.471937967,0.604446707,1,1,1,0,,10,6
0.657162799,0.645638946,0.638457101,0.841881064,0.695784977,1,1,1,1,,10,7
0.520269808,0.53379035,0.489691307,0.5,0.510937866,1,1,0,0,,10,8
0.490159003,0.430566718,0.491416607,0.239420346,0.412890669,0,0,0,0,,10,9
0.29616083,0.328465556,0.346273625,0.09255,0.265862503,0,0,0,0,,10,10
0.543791836,0.570233896,0.503206912,0.58459871,0.550457838,1,1,1,1,,10,11
0.493571203,0.530962769,0.65042977,0.4363605,0.52783106,0,1,1,0,,10,12
0.485904091,0.542158211,0.449058922,0.874930633,0.588012964,0,1,0,1,,10,13
0.7203692,0.743577194,0.788087755,0.94360977,0.79891098,1,1,1,1,,10,14
0.735955414,0.76687761,0.83278668,0.81781129,0.788357749,1,1,1,1,,10,15
0.923292472,0.922928752,0.861026426,0.995693131,0.925735195,1,1,1,1,,10,16
0.902825582,0.893315969,0.56209036,0.484336728,0.71064216,1,1,1,0,,10,1
0.970813376,0.970521037,0.913471754,0.934281762,0.947271982,1,1,1,1,,10,2
0.854218032,0.845173183,0.684591539,0.5,0.720995689,1,1,1,0,,10,3
0.987117505,0.987125728,0.855262699,0.872817423,0.925580839,1,1,1,1,,10,4
0.794674553,0.782838802,0.575285394,0.19635813,0.58728922,1,1,1,0,,10,5
0.923987529,0.882971573,0.747469633,0.779284067,0.833428201,1,1,1,1,,10,6
0.46325498,0.431008723,0.488899011,0.242879785,0.406510625,0,0,0,0,,10,7
0.398059875,0.320468955,0.458223614,0.053542933,0.307573844,0,0,0,0,,10,8
0.537073252,0.499751688,0.53313617,0.523533745,0.523373714,1,0,1,1,,10,9
0.191128245,0.170375562,0.350235723,0.131156723,0.210724063,0,0,0,0,,10,10
0.777657277,0.781342424,0.648519702,0.799327951,0.751711838,1,1,1,1,,10,11
0.571577947,0.524673047,0.450362414,0.60712031,0.538433429,1,1,0,1,,10,12
0.622045398,0.676605314,0.58478192,0.888208833,0.692910367,1,1,1,1,,10,13
0.637851526,0.671590839,0.613870145,0.887262857,0.702643841,1,1,1,1,,10,14
0.872645609,0.903128359,0.895006774,0.98553775,0.914079623,1,1,1,1,,10,15
0.951841341,0.964757372,0.964120571,0.995944887,0.969166043,1,1,1,1,,10,16
0.916441928,0.92449663,0.967428758,0.953437838,0.940451288,1,1,1,1,,10,16
0.98611287,0.987551656,0.878666609,0.943032816,0.948840988,1,1,1,1,,11,1
0.985675978,0.985036163,0.8344966,0.939554887,0.936190907,1,1,1,1,,11,2
0.841816202,0.820474395,0.628087026,0.436908844,0.681821617,1,1,1,0,,11,3
0.985391477,0.981994895,0.851786014,0.929677724,0.937212528,1,1,1,1,,11,4
0.967807089,0.954405309,0.733136961,0.847562528,0.875727972,1,1,1,1,,11,5
0.759418257,0.779466376,0.555642986,0.034266007,0.532198406,1,1,1,0,,11,6
0.778833596,0.753770591,0.605662385,0.218907077,0.589293412,1,1,1,0,,11,7
0.818794445,0.819928766,0.673549057,0.09337439,0.601411665,1,1,1,0,,11,8
0.235214514,0.204687009,0.234247758,0.196602129,0.217687853,0,0,0,0,,11,9
0.404076077,0.433217735,0.323068376,0.306825495,0.36679692,0,0,0,0,,11,10
0.739465772,0.678183982,0.643931144,0.790356486,0.712984346,1,1,1,1,,11,11
0.841364434,0.829169493,0.696959864,0.734919038,0.775603207,1,1,1,1,,11,11
0.198120502,0.201562364,0.173919997,0.135129419,0.17718307,0,0,0,0,,11,12
0.453357552,0.470362956,0.551542907,0.415765081,0.472757124,0,0,1,0,,11,13
0.391928369,0.452360281,0.576588658,0.226241032,0.411779585,0,0,1,0,,11,14
0.823114444,0.836515118,0.868013091,0.78279814,0.827610198,1,1,1,1,,11,15
0.776002443,0.799137894,0.772572092,0.798907699,0.786655032,1,1,1,1,,11,16
0.801526898,0.806326717,0.8290016,0.635791194,0.768161602,1,1,1,1,,11,16
0.98123349,0.983143578,0.86878672,0.957391873,0.947638915,1,1,1,1,,11,1
0.99725122,0.99736382,0.817224507,0.993610646,0.951362548,1,1,1,1,,11,2
0.997611838,0.996234005,0.86746421,0.98530995,0.961655001,1,1,1,1,,11,3
0.940494907,0.926386193,0.804425212,0.642626659,0.828483243,1,1,1,1,,11,4
0.784955047,0.773329543,0.687787606,0.772272622,0.754586205,1,1,1,1,,11,5
0.841210662,0.840280123,0.629888495,0.443789043,0.688792081,1,1,1,0,,11,6
0.850946042,0.841840803,0.638817861,0.206462143,0.634516712,1,1,1,0,,11,7
0.602103179,0.59632222,0.54469624,0.626967571,0.592522303,1,1,1,1,,11,8
0.55936886,0.578709751,0.626040007,0.420148654,0.546066818,1,1,1,0,,11,9
0.778487066,0.78643569,0.529167736,0.619863916,0.678488602,1,1,1,1,,11,10
0.92470941,0.919732403,0.63854679,0.865571857,0.837140115,1,1,1,1,,11,11
0.170098349,0.164279912,0.170902802,0.079945902,0.146306741,0,0,0,0,,11,12
0.407416235,0.359847482,0.544095142,0.185562293,0.374230288,0,0,1,0,,11,13
0.392967917,0.418615983,0.482842255,0.420435583,0.428715435,0,0,0,0,,11,14
0.698978136,0.693573754,0.647945259,0.571441698,0.652984712,1,1,1,1,,11,15
0.219145026,0.246937943,0.283351674,0.025871912,0.193826639,0,0,0,0,,11,16
0.982298381,0.983737855,0.83221932,0.801165777,0.899855333,1,1,1,1,,11,1
0.982942227,0.980729522,0.856719396,0.935410707,0.938950463,1,1,1,1,,11,2
0.972806106,0.955062573,0.750952893,0.960840023,0.909915399,1,1,1,1,,11,3
0.975242591,0.973105425,0.842453598,0.779061144,0.89246569,1,1,1,1,,11,4
0.963053424,0.954610917,0.771129251,0.696640287,0.84635847,1,1,1,1,,11,5
0.85857598,0.864079016,0.646149753,0.506250581,0.718763833,1,1,1,1,,11,6
0.870743369,0.870286813,0.802443802,0.838375185,0.845462292,1,1,1,1,,11,7
0.792160041,0.808290556,0.659853173,0.469108373,0.682353036,1,1,1,0,,11,8
0.771623706,0.735757553,0.572844457,0.259829804,0.58501388,1,1,1,0,,11,9
0.596577358,0.643007042,0.561684323,0.130653549,0.482980568,1,1,1,0,,11,10
0.746731233,0.735122061,0.620891832,0.861160513,0.74097641,1,1,1,1,,11,11
0.21711001,0.235130744,0.347199358,0.071820483,0.217815149,0,0,0,0,,11,12
0.211940173,0.24332446,0.343621849,0.215564875,0.253612839,0,0,0,0,,11,13
0.422973736,0.440550538,0.554509876,0.255574878,0.418402257,0,0,1,0,,11,14
0.442303198,0.47182754,0.435687006,0.073842797,0.355915135,0,0,0,0,,11,15
0.774006635,0.764812709,0.670197666,0.777164324,0.746545333,1,1,1,1,,11,16
0.970283715,0.96858777,0.821181603,0.875164076,0.908804291,1,1,1,1,,11,1
0.991518036,0.991819024,0.70692104,0.98579468,0.919013195,1,1,1,1,,11,2
0.953688453,0.952610586,0.757936923,0.818609188,0.870711287,1,1,1,1,,11,3
0.996300278,0.996470768,0.853622306,0.950461929,0.94921382,1,1,1,1,,11,4
0.931515654,0.929945979,0.725629637,0.344362603,0.732863468,1,1,1,0,,11,5
0.977127293,0.9652581,0.778000865,0.785537131,0.876480847,1,1,1,1,,11,6
0.752059353,0.736107855,0.507908895,0.228660006,0.556184027,1,1,1,0,,11,7
0.699163112,0.634589147,0.485201115,0.046943809,0.466474296,1,1,0,0,,11,8
0.803045251,0.786268822,0.618636032,0.526261149,0.683552813,1,1,1,1,,11,9
0.453677135,0.430602111,0.438820171,0.312651811,0.408937807,0,0,0,0,,11,10
0.501201367,0.507516028,0.501331098,0.657029901,0.541769599,1,1,1,1,,11,11
0.275163759,0.230622329,0.326886382,0.07909121,0.22794092,0,0,0,0,,11,12
0.318943259,0.36230855,0.583848737,0.230482095,0.37389566,0,0,1,0,,11,13
0.333850655,0.357051652,0.523476651,0.148043113,0.340605518,0,0,1,0,,11,14
0.660984474,0.716853067,0.79084022,0.542430059,0.677776955,1,1,1,1,,11,15
0.849031619,0.881430546,0.760230491,0.779009893,0.817425637,1,1,1,1,,11,16
0.757327949,0.76879137,0.460079861,0.191889313,0.544522124,1,1,0,0,,11,16
0.85254261,0.873793483,0.76495107,0.482837767,0.743531232,1,1,1,0,,11,1
0.848548947,0.851741437,0.653015347,0.5,0.713326433,1,1,1,0,,11,2
0.302310335,0.285130736,0.492379002,0.074243696,0.288515942,0,0,0,0,,11,3
0.845966482,0.826384065,0.675940243,0.673402101,0.755423223,1,1,1,1,,11,4
0.709954307,0.64624644,0.549232045,0.637674326,0.635776779,1,1,1,1,,11,5
0.204462791,0.235743816,0.449832734,0.021163795,0.227800784,0,0,0,0,,11,6
0.222831319,0.210836207,0.390957862,0.197681054,0.255576611,0,0,0,0,,11,7
0.26895649,0.284377178,0.387029783,0.10008122,0.260111168,0,0,0,0,,11,8
0.024429719,0.02196768,0.174636177,0.177157866,0.09954786,0,0,0,0,,11,9
0.052320196,0.062535089,0.327675306,0.162124319,0.151163728,0,0,0,0,,11,10
0.187714356,0.155345219,0.369198778,0.345597479,0.264463958,0,0,0,0,,11,11
0.301596073,0.297555835,0.462590982,0.274015659,0.333939637,0,0,0,0,,11,11
0.752136844,0.743102862,0.540752626,0.758850471,0.698710701,1,1,1,1,,11,12
0.91060224,0.910522339,0.670451568,0.966331795,0.864476986,1,1,1,1,,11,13
0.887844547,0.904441419,0.709192913,0.961559252,0.865759533,1,1,1,1,,11,14
0.982803726,0.983229824,0.912922578,0.99998132,0.969734362,1,1,1,1,,11,15
0.977037103,0.978534974,0.895327929,0.999995278,0.962723821,1,1,1,1,,11,16
0.980237125,0.979468165,0.90201033,0.99691273,0.964657087,1,1,1,1,,11,16
0.809784749,0.835800355,0.764096006,0.569915898,0.744899252,1,1,1,1,,11,1
0.967255289,0.970604227,0.883646558,0.949364076,0.942717538,1,1,1,1,,11,2
0.971438437,0.958483175,0.720002205,0.880817767,0.882685396,1,1,1,1,,11,3
0.562722832,0.52341832,0.526474374,0.214495028,0.456777638,1,1,1,0,,11,4
0.229109723,0.229434213,0.445503432,0.484596462,0.347160958,0,0,0,0,,11,5
0.301353549,0.314664192,0.395968272,0.301035786,0.32825545,0,0,0,0,,11,6
0.317326817,0.317187348,0.46621427,0.195045207,0.32394341,0,0,0,0,,11,7
0.109692268,0.114198718,0.408684902,0.619500576,0.313019116,0,0,0,1,,11,8
0.093678671,0.1070497,0.388168572,0.367221259,0.239029551,0,0,0,0,,11,9
0.222483317,0.243213081,0.225375003,0.379001694,0.267518274,0,0,0,0,,11,10
0.07529059,0.080267597,0.375939908,0.135219497,0.166679398,0,0,0,0,,11,11
0.715692453,0.692534412,0.472460946,0.650621301,0.632827278,1,1,0,1,,11,12
0.89411374,0.865610247,0.776075862,0.912063364,0.861965803,1,1,1,1,,11,13
0.88827796,0.891896331,0.654965252,0.982670003,0.854452386,1,1,1,1,,11,14
0.9661232,0.962873721,0.79260072,0.994746924,0.929086141,1,1,1,1,,11,15
0.775123093,0.789797655,0.757156557,0.886167081,0.802061097,1,1,1,1,,11,16
0.818781629,0.840747807,0.632275282,0.186048295,0.619463253,1,1,1,0,,11,1
0.824309187,0.816229173,0.668502485,0.477786387,0.696706808,1,1,1,0,,11,2
0.744419624,0.649715549,0.536262042,0.721112607,0.662877455,1,1,1,1,,11,3
0.762319254,0.759483719,0.637061423,0.355046231,0.628477657,1,1,1,0,,11,4
0.679725704,0.647328184,0.651258681,0.400704584,0.594754288,1,1,1,0,,11,5
0.330790524,0.356835361,0.494247916,0.354569472,0.384110818,0,0,0,0,,11,6
0.354211718,0.369300307,0.620676016,0.79449658,0.534671155,0,0,1,1,,11,7
0.236831615,0.268985453,0.43736789,0.471568516,0.353688369,0,0,0,0,,11,8
0.21574754,0.195496455,0.335444898,0.210557662,0.239311639,0,0,0,0,,11,9
0.107465029,0.135840363,0.285502501,0.059101629,0.14697738,0,0,0,0,,11,10
0.193586796,0.19498327,0.432938009,0.459410386,0.320229616,0,0,0,0,,11,11
0.773036381,0.778880361,0.702129334,0.614193806,0.71705997,1,1,1,1,,11,12
0.767608146,0.786537289,0.561825735,0.926681764,0.760663233,1,1,1,1,,11,13
0.900028986,0.900230535,0.753924892,0.970615055,0.881199867,1,1,1,1,,11,14
0.906895486,0.911000072,0.898863429,0.938434323,0.913798328,1,1,1,1,,11,15
0.976778905,0.973864192,0.798496246,0.999990553,0.937282474,1,1,1,1,,11,16
0.726665295,0.729073122,0.665452171,0.279572768,0.600190839,1,1,1,0,,11,1
0.904923686,0.913647921,0.793779605,0.867499783,0.869962749,1,1,1,1,,11,2
0.626404192,0.636936123,0.58532491,0.295209003,0.535968557,1,1,1,0,,11,3
0.956381131,0.961000372,0.6790659,0.756211675,0.83816477,1,1,1,1,,11,4
0.525498714,0.536719543,0.58274528,0.137351397,0.445578733,1,1,1,0,,11,5
0.776701761,0.708008693,0.626836375,0.667536808,0.694770909,1,1,1,1,,11,6
0.198054481,0.195780112,0.383336295,0.20613965,0.245827635,0,0,0,0,,11,7
0.159117564,0.131614184,0.330983604,0.052371468,0.168521705,0,0,0,0,,11,8
0.24923671,0.24303031,0.351117204,0.458509219,0.325473361,0,0,0,0,,11,9
0.063331374,0.061913046,0.321234278,0.153759746,0.150059611,0,0,0,0,,11,10
0.07562584,0.082515437,0.348287605,0.223298332,0.182431804,0,0,0,0,,11,11
0.823398577,0.774503267,0.561059923,0.643742233,0.700676,1,1,1,1,,11,12
0.851888714,0.866846393,0.708955878,0.932036603,0.839931897,1,1,1,1,,11,13
0.860242343,0.864189648,0.699841055,0.942040733,0.841578445,1,1,1,1,,11,14
0.959913703,0.966677164,0.848279427,0.993328697,0.942049748,1,1,1,1,,11,15
0.985728978,0.98839635,0.873970783,0.999992872,0.962022246,1,1,1,1,,11,16
0.974573545,0.974424593,0.901033697,0.984674479,0.958676578,1,1,1,1,,11,16
0.935708581,0.939739123,0.777470692,0.892617882,0.88638407,1,1,1,1,,12,1
0.933792423,0.928263767,0.779204217,0.87650918,0.879442397,1,1,1,1,,12,2
0.521704768,0.473236324,0.35145283,0.286909063,0.408325746,1,0,0,0,,12,3
0.932547943,0.914683388,0.787907942,0.873545342,0.877171154,1,1,1,1,,12,4
0.860368757,0.804486564,0.493733019,0.727502683,0.721522756,1,1,0,1,,12,5
0.392828624,0.409952292,0.369943578,0.015255408,0.296994975,0,0,0,0,,12,6
0.419202424,0.375686512,0.280387364,0.064284678,0.284890244,0,0,0,0,,12,7
0.48082706,0.472314088,0.411595211,0.024014187,0.347187636,0,0,0,0,,12,8
0.059299281,0.048155071,0.14432228,0.037350701,0.072281833,0,0,0,0,,12,9
0.12201985,0.130623545,0.170121832,0.0494749,0.118060032,0,0,0,0,,12,10
0.367783685,0.292911901,0.408292107,0.302176911,0.342791151,0,0,0,0,,12,11
0.520859128,0.48825984,0.464170473,0.126022994,0.399828109,1,0,0,0,,12,11
0.453423553,0.437783144,0.462402626,0.358864497,0.428118455,0,0,0,0,,12,12
0.801837185,0.818769764,0.788677734,0.896331426,0.826404027,1,1,1,1,,12,13
0.758727705,0.807769769,0.752853974,0.792842063,0.778048378,1,1,1,1,,12,14
0.957812283,0.963003939,0.90069267,0.976401099,0.949477498,1,1,1,1,,12,15
0.94414132,0.952917945,0.827028505,0.978747479,0.925708812,1,1,1,1,,12,16
0.951698945,0.95491352,0.927731843,0.950448028,0.946198084,1,1,1,1,,12,16
0.914651958,0.919775561,0.7291579,0.918610977,0.870549099,1,1,1,1,,12,1
0.986730319,0.986732253,0.719481822,0.986809898,0.919938573,1,1,1,1,,12,2
0.988455221,0.981132155,0.811819531,0.972783879,0.938547696,1,1,1,1,,12,3
0.764122214,0.712126952,0.519831276,0.460756085,0.614209132,1,1,1,0,,12,4
0.427966889,0.401429126,0.370061898,0.512963167,0.42810527,0,0,0,1,,12,5
0.520571708,0.508397166,0.401163028,0.249926161,0.420014516,1,1,0,0,,12,6
0.539196892,0.511314777,0.386551556,0.061071076,0.374533576,1,1,0,0,,12,7
0.236729508,0.225035717,0.230540229,0.234025335,0.231582697,0,0,0,0,,12,8
0.206471118,0.212613553,0.407707899,0.097406117,0.231049672,0,0,0,0,,12,9
0.418712971,0.419908495,0.404689684,0.109679131,0.338247571,0,0,0,0,,12,10
0.170098349,0.164279912,0.194075978,0.09347829,0.155483132,0,0,0,0,,12,11
0.715692453,0.692534412,0.419492766,0.242024344,0.517435994,1,1,0,0,,12,11
0.770347342,0.740908491,0.797058775,0.718415504,0.756682528,1,1,1,1,,12,13
0.759524932,0.785542753,0.720713554,0.900225263,0.791501625,1,1,1,1,,12,14
0.918890507,0.920092352,0.787725571,0.943265304,0.892493434,1,1,1,1,,12,15
0.577928322,0.625207583,0.512051349,0.28269173,0.499469746,1,1,1,0,,12,16
0.919183797,0.922427617,0.763205537,0.681989754,0.821701676,1,1,1,1,,12,1
0.921940833,0.90912523,0.795833008,0.864479324,0.872844599,1,1,1,1,,12,2
0.879982232,0.806867637,0.524404042,0.923948732,0.783800661,1,1,1,1,,12,3
0.889793255,0.876732578,0.68898389,0.646970699,0.775620105,1,1,1,1,,12,4
0.842335032,0.80523026,0.628826334,0.546839476,0.705807776,1,1,1,1,,12,5
0.554429004,0.555487646,0.437522212,0.271719701,0.454789641,1,1,0,0,,12,6
0.57996192,0.568755416,0.624678414,0.542469431,0.578966295,1,1,1,1,,12,7
0.438577966,0.453192138,0.511184619,0.153000939,0.388988915,0,0,1,0,,12,8
0.409162634,0.353728878,0.325270475,0.046553884,0.283678968,0,0,0,0,,12,9
0.232596734,0.261481549,0.289317765,0.01051016,0.198476552,0,0,0,0,,12,10
0.376677109,0.352982573,0.414416497,0.41864747,0.390680912,0,0,0,0,,12,11
0.424984964,0.390036501,0.508483629,0.432533404,0.439009624,0,0,1,0,,12,12
0.567500492,0.620620606,0.662104171,0.781516325,0.657935399,1,1,1,1,,12,13
0.781486949,0.800239827,0.830247818,0.791956147,0.800982685,1,1,1,1,,12,14
0.794637704,0.819640339,0.649423886,0.573894699,0.709399157,1,1,1,1,,12,15
0.943534612,0.942997623,0.919452372,0.973576473,0.94489027,1,1,1,1,,12,16
0.870000466,0.858382474,0.746808989,0.775948883,0.812785203,1,1,1,1,,12,1
0.959935088,0.959728529,0.622005243,0.973105881,0.878693685,1,1,1,1,,12,2
0.808457025,0.7980394,0.572559835,0.693014955,0.718017804,1,1,1,1,,12,3
0.982204618,0.982301483,0.812672631,0.903502023,0.920170189,1,1,1,1,,12,4
0.735999296,0.722949153,0.63368413,0.207540487,0.575043266,1,1,1,0,,12,5
0.897499248,0.845237648,0.636313047,0.564747767,0.735949427,1,1,1,1,,12,6
0.383361499,0.35414106,0.381851459,0.079954714,0.299827183,0,0,0,0,,12,7
0.322651186,0.254497675,0.227524602,0.010597897,0.20381784,0,0,0,0,,12,8
0.455246754,0.419666574,0.322767649,0.115177394,0.328214593,0,0,0,0,,12,9
0.145448494,0.12941772,0.188183924,0.050884609,0.128483687,0,0,0,0,,12,10
0.17077779,0.168449559,0.142652111,0.155288511,0.159291993,0,0,0,0,,12,11
0.350611801,0.396057056,0.491740249,0.520588629,0.439749433,0,0,0,1,,12,12
0.695571593,0.742951051,0.809640336,0.788672362,0.759208836,1,1,1,1,,12,13
0.709737659,0.738567823,0.782327651,0.686889385,0.729380629,1,1,1,1,,12,14
0.904875848,0.927950628,0.889426684,0.93410211,0.914088817,1,1,1,1,,12,15
0.964836716,0.974238357,0.904958765,0.975927556,0.954990349,1,1,1,1,,12,16
0.938371173,0.944181927,0.557921026,0.731722895,0.793049255,1,1,1,1,,12,16
